54	221
555	790
78	82
745	950
987	214
752	205
976	923
696	270
97	329
227	803
341	976
516	885
285	334
639	130
805	148
850	542
324	107
956	766
744	30
527	795
604	302
729	125
183	630
469	694
894	56
226	278
784	403
577	850
829	186
649	177
330	538
742	104
652	314
0	519
573	639
406	885
48	922
160	971
561	237
155	183
654	736
966	764
328	192
440	87
182	165
743	381
968	101
291	662
751	38
478	186
824	562
457	630
42	252
365	952
953	213
564	471
211	960
670	825
867	904
693	256
674	24
53	963
720	561
517	789
778	868
23	76
918	462
402	449
700	86
995	249
939	44
651	926
300	743
587	943
542	268
960	529
172	222
323	553
442	159
804	679
789	72
556	445
839	192
55	162
166	917
245	703
378	34
547	153
904	945
691	815
170	386
401	872
539	548
322	191
945	35
517	177
908	292
789	703
743	810
917	962
579	326
633	182
276	765
230	481
333	382
764	197
603	946
168	323
470	491
722	222
511	350
202	930
573	245
244	529
269	998
288	61
222	384
881	913
465	568
52	253
273	541
140	154
217	996
80	761
766	565
902	501
954	153
447	236
341	977
21	546
218	146
301	965
771	260
827	206
160	175
331	456
247	248
2	290
731	864
22	279
397	14
18	840
768	885
868	281
694	25
71	654
760	371
539	105
60	630
725	254
474	228
571	892
293	504
958	598
88	184
577	323
962	667
309	499
471	387
676	608
432	215
939	594
634	872
934	914
493	715
940	806
485	288
509	37
489	965
435	724
365	851
20	33
112	617
877	271
247	150
926	987
822	214
490	349
413	661
907	532
966	166
228	947
992	862
226	730
832	904
494	354
879	326
393	883
988	143
370	829
990	341
892	790
451	760
447	628
529	527
183	57
269	588
557	898
450	883
140	826
735	580
789	379
548	201
918	928
913	879
279	450
283	515
282	693
216	727
23	703
537	6
569	976
768	657
397	497
627	856
64	795
414	310
471	387
724	58
997	957
6	723
250	283
880	235
793	950
264	773
242	180
600	538
25	816
588	168
111	924
570	691
630	466
484	425
879	277
563	541
884	832
205	851
175	324
970	790
971	531
23	448
720	607
802	219
613	112
162	175
324	329
300	309
280	79
550	398
305	776
477	435
900	338
556	831
403	312
955	152
987	675
736	815
308	765
113	966
633	110
378	211
935	660
251	425
869	671
851	864
965	269
664	836
275	755
766	837
864	823
192	707
731	746
725	303
696	452
190	961
908	771
227	447
189	272
44	267
869	819
246	722
170	836
46	972
362	373
694	185
155	212
114	999
410	614
342	931
809	192
889	414
544	736
577	300
245	751
229	273
248	574
15	691
176	756
956	189
377	873
119	340
869	924
916	628
620	208
428	882
416	815
424	789
399	437
852	962
637	630
833	488
110	910
671	883
343	902
436	300
372	715
855	169
888	107
150	157
832	778
363	625
213	499
619	75
682	346
814	532
260	689
40	478
668	825
649	709
677	920
767	424
890	691
289	688
45	350
354	345
238	582
518	953
779	400
264	146
267	121
340	403
790	134
397	742
86	759
455	121
990	619
790	736
430	274
767	462
344	248
573	148
726	406
16	986
765	514
464	139
189	609
782	120
429	349
362	803
539	371
966	465
997	498
540	538
956	248
839	755
918	554
3	8
748	971
365	980
886	549
92	919
136	949
945	305
673	911
591	234
10	698
905	474
716	750
489	196
849	730
227	974
870	255
106	498
553	286
957	448
213	613
683	319
836	240
540	543
676	261
975	70
824	440
653	774
745	453
169	350
560	585
175	716
485	185
161	479
935	953
277	446
306	655
789	72
777	210
155	941
812	9
354	697
400	511
609	172
623	902
199	605
644	754
510	125
213	856
114	948
273	832
759	921
376	459
944	692
750	628
553	281
547	594
299	487
189	121
827	917
813	305
941	13
253	235
664	228
369	401
426	347
578	507
52	188
635	964
560	822
374	181
616	498
458	190
417	882
956	192
165	281
92	523
601	474
622	364
976	577
978	320
193	225
16	847
13	657
721	563
736	614
590	294
1000	360
485	886
695	614
383	993
649	28
711	95
662	252
413	999
657	692
540	970
462	41
819	77
3	272
417	379
109	637
4	933
311	323
167	402
105	659
173	707
190	665
551	342
10	933
59	658
105	975
429	667
962	132
959	102
25	110
30	810
421	521
458	372
255	556
414	747
19	261
439	150
612	20
70	349
874	733
332	365
422	294
215	243
297	20
243	817
893	437
482	594
302	613
760	400
598	160
909	351
407	393
42	38
607	240
654	266
701	757
802	302
303	419
6	848
235	488
540	168
768	62
726	812
975	212
579	303
550	146
151	505
952	482
811	396
252	862
360	299
939	986
851	521
588	376
154	727
386	586
905	847
679	725
619	870
256	927
194	424
490	177
463	412
986	712
918	952
75	921
374	994
747	828
921	272
396	818
871	221
620	410
346	517
786	683
753	491
928	602
129	178
489	459
556	475
403	564
44	971
92	703
454	513
138	114
932	763
913	217
194	487
661	961
607	930
942	660
273	757
682	87
75	106
176	832
581	146
932	204
63	219
656	690
557	758
681	399
914	606
435	997
130	753
339	711
856	323
514	308
498	984
432	756
703	828
862	187
979	621
29	778
872	401
839	847
660	255
770	112
69	265
387	586
192	248
890	817
44	535
22	720
562	370
328	295
285	707
129	750
75	557
808	424
693	42
56	52
287	306
989	510
316	87
950	905
152	417
636	978
608	765
598	220
147	645
432	261
188	573
58	496
668	440
650	165
591	969
635	868
714	715
458	49
19	698
774	885
846	266
342	483
259	197
741	337
834	181
305	37
668	846
610	363
821	191
786	268
196	22
517	594
885	147
963	323
677	242
649	484
632	715
465	131
980	85
741	538
562	637
779	875
693	723
774	825
180	874
46	825
198	636
824	254
826	708
863	767
590	809
402	58
246	790
869	852
663	84
516	34
347	127
807	657
130	721
825	443
631	651
795	342
290	153
463	352
738	706
110	391
189	370
71	66
554	946
938	673
949	6
187	475
549	889
547	35
823	181
653	171
483	386
976	201
200	172
900	739
197	904
613	864
326	843
105	232
533	20
42	425
541	607
446	523
247	559
924	807
173	51
841	354
530	670
578	981
919	48
111	672
494	907
598	130
184	712
187	259
72	516
599	26
62	75
200	27
152	762
688	267
528	501
482	936
731	883
756	202
950	583
111	855
211	513
757	170
252	880
833	431
833	93
349	428
837	183
24	664
54	61
642	613
512	45
33	285
270	768
276	762
20	640
880	275
955	946
789	206
332	578
2	475
677	801
505	412
213	114
860	138
904	112
469	181
272	229
237	461
39	966
549	374
377	293
588	856
12	15
294	263
231	760
531	792
277	153
914	441
98	181
951	967
823	604
3	341
385	929
699	337
552	29
944	648
365	950
771	496
193	948
685	142
334	237
388	192
994	896
848	42
80	349
115	231
637	592
510	330
606	414
770	242
707	740
911	14
721	124
856	752
192	401
801	66
909	766
602	981
954	561
661	528
821	645
54	34
748	898
336	404
183	963
838	965
973	957
931	121
562	855
183	504
801	64
986	361
900	654
423	614
651	884
384	903
655	858
71	20
996	497
511	390
610	14
186	603
110	426
600	932
581	114
16	20
731	772
880	399
304	505
889	135
987	407
91	160
475	417
732	869
287	943
10	23
390	617
926	369
66	146
278	808
837	659
847	312
857	124
916	728
898	299
580	747
51	387
530	5
529	951
776	834
370	132
746	719
916	4
959	501
976	785
174	104
568	44
691	767
674	989
661	241
872	393
544	717
354	241
982	200
857	885
960	173
786	400
116	370
523	431
970	442
805	389
293	819
754	894
649	82
962	536
890	874
911	762
42	590
272	178
961	542
571	294
660	875
580	935
370	160
149	649
814	162
818	631
848	822
215	232
442	38
155	127
656	918
527	646
2	316
967	620
477	858
710	498
607	334
429	774
29	319
21	203
183	72
446	572
545	560
212	809
8	330
277	174
718	507
182	654
706	371
382	152
343	20
279	981
980	358
364	668
724	625
337	65
67	971
317	155
693	818
110	390
82	669
514	924
591	258
676	467
957	427
945	7
613	770
148	774
837	356
500	681
809	445
268	355
946	783
951	135
918	586
937	884
547	685
584	416
673	486
499	379
340	524
501	244
683	882
607	506
916	429
235	8
14	918
992	939
278	115
429	822
624	630
712	624
835	513
507	341
790	997
602	541
525	543
267	129
398	95
863	61
291	553
450	882
191	762
585	513
281	753
350	448
445	252
187	21
781	692
271	198
132	456
270	746
59	878
856	115
410	580
949	387
68	809
12	278
463	448
793	225
849	755
303	182
964	193
121	25
188	614
922	736
20	640
889	311
928	1
772	373
701	108
81	499
440	269
668	322
656	313
526	817
59	952
520	629
46	444
309	482
266	326
808	14
497	394
138	716
353	790
669	310
502	754
91	942
878	537
469	98
987	610
678	694
743	12
949	50
646	851
296	213
267	678
965	561
542	305
205	142
220	430
300	190
342	558
134	713
963	28
997	395
283	601
175	373
129	882
303	183
839	280
946	828
161	424
896	726
6	770
908	505
623	870
248	850
851	624
424	358
449	693
125	442
122	1000
348	294
222	658
18	312
395	340
89	536
993	719
561	674
355	59
189	277
759	452
910	810
964	236
694	988
445	717
99	70
135	49
160	545
842	450
817	725
877	355
518	19
676	955
857	259
824	978
672	418
675	115
192	274
554	806
599	495
26	209
657	926
781	914
245	194
980	26
166	822
985	372
497	304
205	803
922	306
532	158
247	883
752	768
513	134
227	50
677	961
359	830
365	869
982	476
137	28
57	541
169	771
865	914
314	922
124	880
726	353
776	580
681	495
889	912
921	230
924	230
375	404
180	463
557	222
178	502
87	661
985	419
510	383
902	531
822	563
273	732
832	638
919	340
428	44
67	690
502	178
29	669
360	975
566	78
834	193
210	343
730	700
995	406
168	289
181	508
580	631
726	131
500	175
5	712
140	210
677	63
901	586
987	600
30	984
421	839
591	754
834	124
40	325
119	421
368	874
655	750
828	638
647	36
11	597
846	509
20	703
828	697
742	938
523	886
963	752
865	128
473	598
472	793
860	759
742	547
770	609
593	926
135	751
131	654
164	351
895	10
942	436
416	899
943	829
954	218
854	251
50	874
888	80
297	820
916	746
730	658
847	371
700	51
635	924
759	323
706	928
530	449
943	855
919	207
428	833
729	863
21	642
42	63
754	997
587	172
780	582
657	757
467	85
524	630
117	61
833	209
180	489
107	864
518	967
817	167
505	116
661	46
642	954
104	712
163	973
450	115
542	914
967	590
547	321
666	187
385	245
209	652
539	99
454	101
776	971
52	510
512	514
723	772
569	434
877	698
694	723
257	567
22	799
175	312
161	324
329	582
459	486
71	993
708	756
651	730
718	106
358	772
530	694
398	636
158	744
295	890
298	482
215	747
893	75
184	794
19	592
563	84
154	799
291	370
117	691
111	922
691	746
483	798
84	379
348	281
112	288
919	56
444	769
847	717
107	652
468	310
307	460
573	136
946	795
10	694
477	352
52	992
609	918
336	69
407	636
933	654
840	328
89	208
702	481
347	944
858	861
574	100
408	864
344	451
383	266
943	151
253	664
858	144
4	17
485	499
260	118
549	672
55	387
542	844
456	761
151	314
461	443
516	690
960	680
176	129
390	289
280	772
107	815
427	192
722	329
189	878
353	595
80	999
272	613
990	427
945	661
608	710
158	850
902	592
252	620
57	318
805	152
556	344
428	948
774	428
488	564
45	871
997	50
69	135
977	336
920	901
747	722
343	881
986	422
394	345
799	872
677	398
461	598
804	566
432	906
92	636
856	619
234	498
87	272
679	944
590	142
447	580
38	313
190	90
654	815
284	623
152	258
587	494
331	175
315	126
642	313
764	643
115	625
279	455
157	90
525	986
618	388
943	641
355	451
613	124
800	324
544	791
853	737
339	735
52	753
951	721
318	70
560	403
10	345
372	642
359	466
134	954
713	896
683	663
642	399
389	92
394	352
280	805
398	941
293	682
362	772
219	484
401	15
551	115
138	401
937	71
958	310
70	702
625	844
605	296
230	267
749	755
997	626
350	331
80	262
26	253
899	254
626	282
52	239
52	933
422	762
123	385
164	854
960	244
226	539
936	146
544	761
944	820
121	272
293	325
955	8
165	605
849	290
695	757
981	584
952	160
371	279
776	49
499	134
968	712
44	895
542	580
435	567
852	377
118	372
117	28
207	337
492	206
775	374
633	397
716	477
32	884
130	891
105	239
559	328
362	9
36	301
533	621
992	723
516	809
34	10
583	826
710	138
631	736
481	27
531	459
799	23
557	986
191	921
356	13
895	412
341	190
737	57
593	561
747	749
276	643
813	567
420	847
405	826
558	863
789	748
800	918
518	917
647	401
743	892
945	162
225	116
958	376
180	275
155	95
497	662
237	78
876	625
919	582
137	772
800	446
950	779
911	811
267	171
303	963
867	606
71	895
486	987
169	341
961	904
354	619
216	826
672	166
380	177
982	428
776	639
604	785
989	849
406	940
361	2
669	780
845	801
131	348
595	984
210	733
795	230
407	210
417	687
771	496
285	898
847	603
948	273
223	491
717	53
578	503
710	28
714	405
285	689
670	645
649	561
899	798
506	998
74	869
183	263
836	860
595	131
949	742
397	381
902	867
854	535
578	786
414	281
504	43
905	452
623	322
883	599
241	395
229	516
815	944
700	536
195	76
641	865
176	376
702	956
220	376
15	83
265	185
551	780
95	170
744	999
634	263
55	315
943	577
815	213
10	766
834	446
93	800
507	108
399	180
815	916
625	453
293	838
226	129
925	731
349	415
605	601
658	408
490	134
590	584
505	364
419	88
159	837
871	708
732	278
55	281
180	219
114	602
701	741
187	718
699	933
664	495
614	636
809	552
636	96
897	235
747	911
655	937
292	87
692	885
36	854
79	133
473	503
886	362
887	427
398	537
956	41
88	904
282	601
602	604
251	453
361	806
102	671
82	278
541	828
57	735
94	146
287	512
943	812
277	654
386	616
324	979
642	904
724	54
946	949
243	401
840	876
803	285
667	660
929	896
918	105
802	747
709	717
941	332
225	564
490	809
412	184
314	319
806	294
449	980
381	51
230	621
118	696
655	45
383	765
600	172
39	718
158	296
473	919
333	407
945	185
480	118
325	629
499	165
799	6
386	929
205	889
895	455
503	877
399	175
162	714
748	935
747	766
566	150
938	533
975	537
122	16
101	890
330	728
66	34
53	849
871	706
260	190
590	949
863	165
218	520
49	923
878	957
909	811
614	302
241	702
65	375
825	572
219	914
823	395
505	357
39	982
444	656
323	97
440	575
352	505
119	11
118	296
374	629
106	60
517	496
176	850
265	989
474	86
726	833
787	108
625	48
689	222
891	564
82	625
423	609
696	265
479	716
212	859
292	858
789	37
555	288
660	466
699	214
484	730
245	969
380	675
949	542
11	983
466	547
450	891
663	91
258	540
803	915
937	710
532	962
966	173
174	130
187	383
194	597
702	441
332	377
555	629
481	235
397	966
872	298
487	843
424	416
404	401
849	318
89	182
955	524
798	178
444	882
179	68
234	857
49	673
434	569
109	36
980	820
817	198
735	292
995	44
625	0
745	42
424	446
290	11
877	309
457	516
64	485
928	417
76	429
645	523
787	928
116	109
803	44
955	466
653	582
830	916
929	788
51	923
604	65
615	196
287	600
543	765
506	987
274	806
609	89
508	210
658	232
730	59
467	328
468	868
521	110
541	644
885	569
122	265
300	399
870	715
436	209
520	313
524	770
818	696
451	53
967	52
815	837
517	851
951	261
999	402
632	876
763	773
281	23
495	473
842	665
332	358
135	839
823	385
814	403
413	330
777	614
265	330
830	867
214	94
96	199
205	693
92	855
1000	772
930	291
550	647
499	741
23	860
25	640
125	919
466	958
679	973
664	123
56	733
423	958
992	689
318	920
194	198
43	802
915	601
307	686
531	878
237	172
496	774
458	222
889	45
350	306
290	81
746	533
320	329
300	811
715	690
685	131
642	974
204	500
482	652
923	210
493	16
987	61
860	409
9	607
21	22
378	571
882	463
261	519
868	537
635	633
188	49
1	633
313	577
70	605
133	51
380	669
268	694
312	861
305	771
754	307
17	842
393	974
200	859
264	331
699	532
271	36
604	33
485	637
752	829
387	959
206	763
627	204
951	324
960	608
935	203
899	559
887	954
343	384
733	985
735	617
163	848
989	731
640	556
716	770
157	811
867	653
125	683
513	636
245	543
439	66
824	385
44	611
521	296
227	649
329	684
654	261
789	563
173	139
472	71
102	211
22	622
547	502
119	277
799	860
735	361
30	501
295	979
164	475
527	733
723	390
446	187
601	305
109	884
630	353
160	941
190	784
228	520
956	221
101	227
688	12
647	419
944	172
608	938
529	468
898	702
848	92
157	260
402	541
929	935
841	697
25	369
515	399
702	190
500	16
259	235
230	305
982	126
309	153
344	498
811	412
705	211
698	212
54	729
706	595
8	655
600	523
801	908
406	971
781	921
895	806
385	306
836	735
922	787
684	96
833	255
823	514
952	492
729	78
41	62
298	830
861	421
740	683
368	126
387	964
62	818
61	691
326	753
769	45
648	699
832	248
305	338
11	502
215	524
127	86
250	110
738	780
789	11
64	761
687	835
233	559
885	250
467	28
516	132
385	104
61	639
851	84
886	646
428	376
992	558
324	575
523	164
982	383
130	802
426	458
327	475
956	423
720	645
518	161
100	920
475	644
946	274
183	257
439	78
961	604
977	995
339	510
783	915
17	185
214	468
13	911
161	637
373	372
507	313
190	712
582	313
937	570
206	931
758	482
83	752
484	962
28	555
219	866
503	380
672	908
590	353
638	44
739	757
56	663
815	410
126	204
579	322
834	652
72	42
714	591
602	601
150	250
372	630
940	362
822	538
749	874
604	150
506	728
235	948
579	706
984	633
734	600
86	572
31	390
406	408
979	674
912	953
959	274
231	469
776	611
81	643
334	167
581	114
997	273
129	43
254	183
330	162
618	214
575	294
722	639
249	46
154	901
301	429
484	600
646	549
735	507
66	809
76	968
693	409
298	323
181	510
611	592
591	3
718	923
529	272
883	573
738	56
260	498
58	962
749	552
657	969
67	707
530	214
771	811
110	489
301	690
491	245
182	488
56	313
785	629
406	244
0	243
350	213
698	653
670	711
996	387
700	941
46	484
469	78
677	120
99	327
212	355
111	240
806	184
790	348
777	424
675	940
951	854
846	875
485	149
5	965
332	697
622	957
204	517
928	320
774	751
240	502
601	803
603	480
850	333
153	322
785	221
71	484
812	807
368	489
119	539
128	171
476	980
28	833
624	801
67	604
920	73
882	992
82	224
439	669
878	840
696	996
634	586
638	411
503	343
928	797
145	134
452	485
717	343
825	412
141	543
974	462
913	326
154	191
207	733
900	232
681	824
642	648
917	508
867	949
279	87
640	252
448	309
493	627
422	307
52	322
377	20
557	650
197	601
760	461
70	330
230	290
391	264
571	215
730	674
571	115
326	604
551	849
717	884
692	780
781	716
498	732
352	220
515	852
525	275
591	275
954	800
813	732
26	539
27	713
116	492
123	980
447	620
260	447
415	186
212	272
756	642
711	343
4	650
813	112
533	743
775	24
271	825
773	389
13	993
112	839
204	726
853	430
767	133
101	420
783	643
30	874
230	610
935	945
484	828
357	827
257	313
365	6
737	412
127	339
540	642
618	98
640	576
6	146
330	639
685	970
268	782
923	933
673	211
442	666
585	723
1000	183
222	314
682	378
494	36
608	269
201	691
657	371
583	973
228	486
392	776
464	901
864	953
925	547
409	577
362	563
965	208
426	929
145	785
781	391
139	494
868	125
340	102
134	176
365	377
352	40
929	766
702	162
904	487
703	394
614	465
413	521
845	94
489	297
245	783
520	445
64	95
728	775
751	340
628	471
679	729
22	22
444	597
827	203
603	383
865	345
106	919
864	386
728	479
352	87
40	984
88	335
610	572
936	722
536	995
887	79
707	716
715	77
814	231
840	888
84	205
971	679
489	458
756	74
57	954
996	54
366	378
25	767
585	446
427	175
826	149
382	470
744	757
320	435
575	524
92	520
435	347
286	84
672	149
456	909
721	427
174	834
905	262
646	890
426	502
4	420
630	483
723	964
0	573
84	272
712	858
537	78
957	648
721	723
76	742
121	695
425	49
357	56
999	295
12	272
902	486
519	831
524	739
718	440
891	799
455	812
880	962
497	748
876	668
947	24
119	472
597	838
673	362
493	917
946	673
555	445
765	5
583	789
324	707
931	201
644	33
358	213
840	556
222	494
860	497
980	841
168	19
659	680
396	121
387	950
967	883
836	463
392	993
612	135
648	235
64	575
661	632
238	484
411	183
928	639
145	886
278	412
282	967
437	512
232	620
427	783
125	893
378	431
30	870
108	830
610	21
702	36
299	387
271	762
333	729
121	880
532	696
34	361
219	14
537	90
491	370
74	822
737	366
514	339
441	827
215	114
20	495
675	151
779	69
703	601
867	254
217	688
844	598
393	260
681	532
446	798
156	710
124	475
340	877
153	502
666	422
726	539
619	142
982	953
498	238
183	58
98	55
776	3
222	640
566	383
269	480
631	837
47	831
285	138
153	123
486	234
211	374
425	33
65	762
242	234
967	313
407	574
885	233
883	872
482	781
294	200
47	683
697	870
638	215
136	345
18	172
196	542
810	487
450	463
768	736
673	168
963	215
758	127
310	438
767	733
804	148
79	474
708	512
278	251
854	240
96	152
32	173
865	403
870	435
832	476
209	183
211	400
581	533
997	895
725	258
551	812
636	259
366	171
989	776
647	836
878	912
213	582
475	970
976	362
47	513
400	550
671	474
796	868
440	865
391	452
383	328
553	759
530	731
180	688
955	409
465	988
68	560
424	428
820	938
13	509
110	127
171	938
762	826
253	69
681	668
857	844
680	112
240	32
621	388
370	337
999	309
868	240
449	629
633	472
151	549
64	696
837	10
689	88
14	127
121	677
857	168
985	652
196	743
195	702
99	487
215	241
454	799
245	179
742	97
558	364
393	192
738	589
68	316
456	257
650	735
340	462
228	174
803	404
673	510
323	962
422	322
297	48
194	251
596	610
980	808
727	784
824	125
233	339
34	707
235	550
604	525
255	537
385	714
15	15
262	450
19	65
226	413
587	958
717	918
198	647
175	886
650	590
523	132
642	622
401	363
383	721
22	947
270	633
165	98
2	396
536	318
70	626
540	517
448	678
730	277
979	223
574	956
30	882
351	674
407	476
44	570
854	881
354	565
294	344
13	298
928	799
773	13
899	198
339	409
645	452
433	238
453	940
708	706
48	216
602	779
925	481
15	615
36	445
190	233
573	231
534	516
191	583
202	527
574	491
923	123
959	440
577	458
346	863
400	975
367	557
123	883
320	695
767	715
685	18
746	796
513	303
10	636
110	107
758	226
711	476
25	499
505	770
871	904
168	520
159	401
394	120
222	843
234	40
976	649
426	416
635	263
976	244
565	728
729	943
721	39
502	619
663	566
212	990
502	469
146	655
597	595
291	143
113	280
491	963
303	801
330	799
977	979
750	559
594	464
128	592
963	490
550	712
324	629
371	573
881	225
917	146
274	819
455	493
798	556
853	490
148	191
147	207
970	791
981	758
51	421
61	858
193	838
158	244
196	561
351	232
22	296
128	326
936	356
708	427
744	255
238	138
905	817
469	445
950	118
340	882
469	723
885	503
667	180
508	898
974	80
50	14
297	854
337	375
215	96
633	163
224	641
979	809
904	473
314	791
772	154
377	552
429	587
172	546
255	74
79	461
472	639
666	442
448	586
25	66
791	65
678	811
95	268
630	685
549	719
481	621
548	507
285	47
785	951
591	632
788	26
558	997
956	905
251	898
900	100
589	320
460	20
606	802
685	987
773	640
377	885
220	619
214	260
232	901
1	700
592	753
69	344
444	554
100	853
706	22
578	286
178	414
776	607
303	46
41	258
721	161
80	252
219	169
98	335
347	408
747	263
984	965
444	739
676	408
720	33
68	2
145	769
350	963
932	30
705	769
427	872
42	998
907	945
275	855
578	617
257	887
730	2
826	6
829	644
554	462
136	662
197	175
394	182
824	884
303	666
237	440
390	552
29	864
614	202
903	518
839	802
13	304
510	240
943	901
738	381
795	582
434	973
992	282
339	224
926	300
133	508
96	362
573	515
58	235
779	404
183	835
261	980
380	378
915	592
536	246
355	875
369	339
338	542
590	221
353	289
630	211
101	48
801	410
994	869
775	668
234	253
998	182
459	577
650	307
369	523
313	115
836	626
225	73
885	101
830	375
48	759
213	234
299	499
845	917
283	604
889	36
822	103
415	358
579	158
524	591
614	728
579	302
827	419
548	161
319	279
651	575
181	415
485	457
442	114
934	811
800	451
101	178
791	678
447	254
758	370
891	488
315	206
187	113
284	455
727	542
813	45
61	522
927	243
916	543
272	878
179	428
100	313
810	139
573	418
285	580
452	747
155	71
904	724
96	770
760	408
638	650
9	671
269	413
452	449
905	419
82	292
862	305
901	53
765	846
134	989
236	716
354	917
957	202
999	909
442	942
139	796
365	351
910	475
837	82
308	589
711	715
860	902
558	382
847	289
279	269
65	159
97	254
930	619
434	84
799	959
146	772
506	772
192	885
612	385
344	53
560	575
708	752
486	316
661	319
774	523
970	92
964	504
190	878
423	888
940	828
1000	327
903	377
130	958
552	860
967	824
588	9
345	403
980	987
10	143
559	270
568	821
370	837
376	509
57	144
326	411
521	142
768	400
319	180
23	876
215	659
420	25
475	988
88	763
219	739
420	502
411	478
483	723
334	443
61	199
932	653
249	19
488	726
125	721
812	463
856	463
751	299
927	287
467	266
775	857
684	486
231	588
475	63
213	877
186	160
413	336
634	883
633	495
791	669
432	283
81	802
26	33
895	64
581	822
704	526
787	482
272	119
482	152
457	520
218	306
265	401
87	108
941	966
791	49
4	925
375	481
721	881
99	961
467	853
116	501
232	2
841	66
424	257
438	617
216	913
488	595
914	81
755	6
207	401
754	464
490	167
403	529
384	961
642	526
86	215
416	519
304	939
91	400
932	944
318	116
5	957
837	670
160	590
43	7
794	961
179	100
680	133
272	330
592	820
915	932
853	642
551	963
452	441
567	665
873	376
954	681
459	826
256	883
126	673
673	982
22	386
594	644
182	487
574	442
683	407
564	699
839	812
804	924
473	358
74	748
241	95
637	734
635	565
14	919
662	14
415	964
828	62
406	619
